Date,Players,Effective,owner,owner_id,transaction_str,player_id,cbsid,parsed_transactions,transaction_type,period,Add,Drop,Drop Week,type,PA,AB,H,R,RBI,HR,SB,BA,IP,Outs,QS,SO,SvHld,ERA,WHIP,ER,HA,BB,zBA,zR,zHR,zRBI,zSB,zERA,zWHIP,zSO,zQS,zSvHld,total_z,Value,weeks_held
6/29/25 11:14 PM ET,"('Shane Baz SP • BAL - Added Keibert Ruiz C • WAS - Dropped', '/players/playerpage/2835064')",6/30/25,Ugly Spuds,29,Shane Baz SP • BAL - Added Keibert Ruiz C • WAS - Dropped,/players/playerpage/2835064,2835064,"[{'Name': 'Shane Baz', 'Position': 'SP', 'Team': 'BAL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Keibert Ruiz', 'Position': 'C', 'Team': 'WAS', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,15,Shane Baz,Keibert Ruiz,28.0,p,,,,,,,,,79.66,716.9399999999999,6.0,96.0,0.0,5.19708762239518,1.3683153401958323,46.0,82.0,27.0,,,,,,-1.3279677821656892,-0.7824980437573211,2.534829787072922,1.849036911146797,-0.6022538478181705,1.6711470244785382,3.2,13.0
6/29/25 11:13 PM ET,"('Chad Patrick SP,RP • MIL - Added Eric Lauer SP,RP • TOR - Dropped', '/players/playerpage/29084177')",6/30/25,Trouble With The Curve,1,"Chad Patrick SP,RP • MIL - Added Eric Lauer SP,RP • TOR - Dropped",/players/playerpage/29084177,29084177,"[{'Name': 'Chad Patrick', 'Position': 'SP,RP', 'Team': 'MIL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Eric Lauer', 'Position': 'SP,RP', 'Team': 'TOR', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,15,Chad Patrick,Eric Lauer,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
6/29/25 11:13 PM ET,"('Quinn Priester SP,RP • MIL - Added Max Meyer SP • MIA - Dropped', '/players/playerpage/3117916')",6/30/25,Mom's Cookin,47,"Quinn Priester SP,RP • MIL - Added Max Meyer SP • MIA - Dropped",/players/playerpage/3117916,3117916,"[{'Name': 'Quinn Priester', 'Position': 'SP,RP', 'Team': 'MIL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Max Meyer', 'Position': 'SP', 'Team': 'MIA', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,15,Quinn Priester,Max Meyer,28.0,p,,,,,,,,,81.33,731.97,6.0,78.0,0.0,2.877167097012173,1.1311939013894012,26.0,69.0,23.0,,,,,,1.7819049531234108,1.1906879580721832,1.8327844512354683,1.849036911146797,-0.6022538478181705,6.0521604257596895,11.8,13.0
6/29/25 11:13 PM ET,"('Jacob Lopez SP,RP • ATH - Added Logan Henderson SP • MIL - Dropped', '/players/playerpage/26912475')",6/30/25,Lil Trumps Wiscompton Wu-Tang,42,"Jacob Lopez SP,RP • ATH - Added Logan Henderson SP • MIL - Dropped",/players/playerpage/26912475,26912475,"[{'Name': 'Jacob Lopez', 'Position': 'SP,RP', 'Team': 'ATH', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Logan Henderson', 'Position': 'SP', 'Team': 'MIL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,15,Jacob Lopez,Logan Henderson,27.0,p,,,,,,,,,56.67,510.03000000000003,4.0,64.0,0.0,3.970354685018528,1.1646373742721017,25.0,45.0,21.0,,,,,,0.2374600132384864,0.671232906646186,1.4757515970919228,1.1521116224979349,-0.6017057655827734,2.934850373891756,5.8,12.0
6/29/25 11:13 PM ET,"('Colt Keith 1B,2B,3B • DET - Added Brenton Doyle OF • COL - Dropped', '/players/playerpage/26615338')",6/30/25,Young Guns,45,"Colt Keith 1B,2B,3B • DET - Added Brenton Doyle OF • COL - Dropped",/players/playerpage/26615338,26615338,"[{'Name': 'Colt Keith', 'Position': '1B,2B,3B', 'Team': 'DET', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Brenton Doyle', 'Position': 'OF', 'Team': 'COL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,15,Colt Keith,Brenton Doyle,28.0,h,212.0,212.0,57.0,33.0,21.0,7.0,1.0,0.2688679245283019,,,,,,,,,,,0.7681794761378521,0.8667942866887345,0.31693478037552186,0.12485394886457367,-0.44840773393828814,,,,,,1.628354758128394,3.2,13.0
6/29/25 11:13 PM ET,"('Otto Lopez 2B,SS • MIA - Added Luisangel Acuna 2B,3B,SS • CHW - Dropped', '/players/playerpage/2847307')",6/30/25,Roid Ragers,44,"Otto Lopez 2B,SS • MIA - Added Luisangel Acuna 2B,3B,SS • CHW - Dropped",/players/playerpage/2847307,2847307,"[{'Name': 'Otto Lopez', 'Position': '2B,SS', 'Team': 'MIA', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Luisangel Acuna', 'Position': '2B,3B,SS', 'Team': 'CHW', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,15,Otto Lopez,Luisangel Acuna,28.0,h,296.0,296.0,75.0,37.0,50.0,9.0,7.0,0.2533783783783784,,,,,,,,,,,0.30027832933929305,1.1293466352785497,0.6861115575162396,2.0248590914868485,0.9373421143841182,,,,,,5.0779377280050495,9.9,13.0
6/29/25 11:12 PM ET,"('Emmet Sheehan SP,RP • LAD - Added Kristian Campbell 2B,OF • BOS - Dropped', '/players/playerpage/29075539')",6/30/25,Harveys Wallbangers,4,"Emmet Sheehan SP,RP • LAD - Added Kristian Campbell 2B,OF • BOS - Dropped",/players/playerpage/29075539,29075539,"[{'Name': 'Emmet Sheehan', 'Position': 'SP,RP', 'Team': 'LAD', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Kristian Campbell', 'Position': '2B,OF', 'Team': 'BOS', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,15,Emmet Sheehan,Kristian Campbell,28.0,p,,,,,,,,,68.34,615.0600000000001,3.0,80.0,0.0,2.8972783143107987,0.9803921568627451,22.0,45.0,22.0,,,,,,1.4744435746485325,2.063732363034162,1.9107894885507408,0.6663013622861952,-0.6022538478181705,5.5130129407014605,10.7,13.0
6/23/25 1:47 PM ET,"('Ryan Jeffers C • MIN - Added Otto Lopez 2B,SS • MIA - Dropped', '/players/playerpage/2931974')",6/23/25,Dirty Birds,41,"Ryan Jeffers C • MIN - Added Otto Lopez 2B,SS • MIA - Dropped",/players/playerpage/2931974,2931974,"[{'Name': 'Ryan Jeffers', 'Position': 'C', 'Team': 'MIN', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Otto Lopez', 'Position': '2B,SS', 'Team': 'MIA', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,Ryan Jeffers,Otto Lopez,28.0,h,193.0,193.0,54.0,26.0,23.0,5.0,0.0,0.27979274611398963,,,,,,,,,,,0.9869039637297063,0.2928255665225028,-0.11866818823221781,0.15580114874112289,-0.6854862420516652,,,,,,0.631376248709449,1.2,14.0
6/23/25 10:37 AM ET,"('Walker Buehler SP,RP • SD - Added Chad Patrick SP,RP • MIL - Dropped', '/players/playerpage/2184468')",6/23/25,Lil Trumps Wiscompton Wu-Tang,42,"Walker Buehler SP,RP • SD - Added Chad Patrick SP,RP • MIL - Dropped",/players/playerpage/2184468,2184468,"[{'Name': 'Walker Buehler', 'Position': 'SP,RP', 'Team': 'SD', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Chad Patrick', 'Position': 'SP,RP', 'Team': 'MIL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,Walker Buehler,Chad Patrick,28.0,p,,,,,,,,,65.33,587.97,3.0,39.0,0.0,5.234960967396296,1.6531455686514618,38.0,68.0,40.0,,,,,,-1.0885253887635946,-2.4604197646753674,0.20972100381344702,0.5830753186241054,-0.6067827282166385,-3.362931559218048,-6.4,14.0
6/23/25 6:34 AM ET,"('Landen Roupp SP • SF - Added Shane Baz SP • BAL - Dropped', '/players/playerpage/29075725')",6/23/25,Charmer,36,Landen Roupp SP • SF - Added Shane Baz SP • BAL - Dropped,/players/playerpage/29075725,29075725,"[{'Name': 'Landen Roupp', 'Position': 'SP', 'Team': 'SF', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Shane Baz', 'Position': 'SP', 'Team': 'BAL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,Landen Roupp,Shane Baz,16.0,p,,,,,,,,,11.33,101.97,1.0,11.0,0.0,0.0,1.323918799646955,0.0,10.0,5.0,,,,,,1.7209318509073108,-0.1004518235152824,0.7812341074583727,1.1036013604037962,-0.5714701386980023,2.933845356556195,8.5,2.0
6/22/25 11:12 PM ET,"('Brady House 3B • WAS - Added Mick Abel SP,RP • MIN - Dropped', '/players/playerpage/26723699')",6/23/25,Brewbirds,3,"Brady House 3B • WAS - Added Mick Abel SP,RP • MIN - Dropped",/players/playerpage/26723699,26723699,"[{'Name': 'Brady House', 'Position': '3B', 'Team': 'WAS', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Mick Abel', 'Position': 'SP,RP', 'Team': 'MIN', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,Brady House,Mick Abel,26.0,h,213.0,213.0,51.0,21.0,27.0,3.0,5.0,0.23943661971830985,,,,,,,,,,,-0.35184512316465427,0.17540931074260013,-0.3770748542663071,0.6315186204714047,0.6383657516910768,,,,,,0.7163737054741203,1.4,12.0
6/22/25 11:12 PM ET,"('Drake Baldwin C • ATL - Added Francisco Alvarez C • NYM - Dropped', '/players/playerpage/29075524')",6/23/25,Ugly Spuds,29,Drake Baldwin C • ATL - Added Francisco Alvarez C • NYM - Dropped,/players/playerpage/29075524,29075524,"[{'Name': 'Drake Baldwin', 'Position': 'C', 'Team': 'ATL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Francisco Alvarez', 'Position': 'C', 'Team': 'NYM', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,Drake Baldwin,Francisco Alvarez,28.0,h,245.0,245.0,65.0,38.0,57.0,11.0,0.0,0.2653061224489796,,,,,,,,,,,0.6862527252408388,1.0242084931391726,0.906395893494876,2.2216089727900856,-0.6854862420516652,,,,,,4.152979842613308,7.9,14.0
6/22/25 11:12 PM ET,"('Eric Lauer SP,RP • TOR - Added Aaron Nola SP • PHI - Dropped', '/players/playerpage/2250610')",6/23/25,Trouble With The Curve,1,"Eric Lauer SP,RP • TOR - Added Aaron Nola SP • PHI - Dropped",/players/playerpage/2250610,2250610,"[{'Name': 'Eric Lauer', 'Position': 'SP,RP', 'Team': 'TOR', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Aaron Nola', 'Position': 'SP', 'Team': 'PHI', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,Eric Lauer,Aaron Nola,15.0,p,,,,,,,,,5.0,45.0,0.0,8.0,0.0,1.8,1.0,1.0,4.0,1.0,,,,,,0.6753168332284252,0.5218557039292235,1.381097734157725,-0.4128091867586226,-0.4936137365245989,1.671847348032152,5.5,1.0
6/22/25 11:11 PM ET,"('Jake Mangum OF • PIT - Added Jacob Melton OF • TB - Dropped', '/players/playerpage/2837161')",6/23/25,Mom's Cookin,47,Jake Mangum OF • PIT - Added Jacob Melton OF • TB - Dropped,/players/playerpage/2837161,2837161,"[{'Name': 'Jake Mangum', 'Position': 'OF', 'Team': 'PIT', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jacob Melton', 'Position': 'OF', 'Team': 'TB', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,Jake Mangum,Jacob Melton,28.0,h,260.0,260.0,77.0,24.0,20.0,1.0,16.0,0.29615384615384616,,,,,,,,,,,2.008544235483422,0.17092841208639117,-0.802044242716947,-0.026476012204373844,2.875395131411399,,,,,,4.226347524059891,8.1,14.0
6/22/25 11:11 PM ET,"('Logan Taylor Allen SP,RP • CLE - Added Max Kepler OF • PHI - Dropped', '/players/playerpage/26757783')",6/23/25,Lil Trumps Wiscompton Wu-Tang,42,"Logan Taylor Allen SP,RP • CLE - Added Max Kepler OF • PHI - Dropped",/players/playerpage/26757783,26757783,"[{'Name': 'Logan Taylor Allen', 'Position': 'SP,RP', 'Team': 'CLE', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Max Kepler', 'Position': 'OF', 'Team': 'PHI', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,Logan Taylor Allen,Max Kepler,16.0,p,,,,,,,,,17.0,153.0,1.0,14.0,0.0,4.235294117647059,1.411764705882353,8.0,18.0,6.0,,,,,,-0.019925655418171075,-0.5144826138740212,1.3678751039014732,1.1036013604037962,-0.5714701386980023,1.365598056315075,3.9,2.0
6/22/25 11:11 PM ET,"('Eduardo Rodriguez SP • ARI - Added Chad Patrick SP,RP • MIL - Dropped', '/players/playerpage/2042426')",6/23/25,Roid Ragers,44,"Eduardo Rodriguez SP • ARI - Added Chad Patrick SP,RP • MIL - Dropped",/players/playerpage/2042426,2042426,"[{'Name': 'Eduardo Rodriguez', 'Position': 'SP', 'Team': 'ARI', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Chad Patrick', 'Position': 'SP,RP', 'Team': 'MIL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,Eduardo Rodriguez,Chad Patrick,24.0,p,,,,,,,,,60.66,545.9399999999999,3.0,55.0,0.0,4.5994065281899115,1.6320474777448073,31.0,72.0,27.0,,,,,,-0.46275224531706033,-2.5592747884916083,1.4943155625662798,0.931432642906742,-0.6049010164501457,-1.2011798447857926,-2.5,10.0
6/22/25 11:11 PM ET,"('Orion Kerkering RP • PHI - Added Richard Fitts SP,RP • STL - Dropped', '/players/playerpage/29075749')",6/23/25,Lima Time!,38,"Orion Kerkering RP • PHI - Added Richard Fitts SP,RP • STL - Dropped",/players/playerpage/29075749,29075749,"[{'Name': 'Orion Kerkering', 'Position': 'RP', 'Team': 'PHI', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Richard Fitts', 'Position': 'SP,RP', 'Team': 'STL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,Orion Kerkering,Richard Fitts,20.0,p,,,,,,,,,12.33,110.97,0.0,16.0,8.0,2.9197080291970803,1.37875101378751,4.0,14.0,3.0,,,,,,0.3656672585866489,-0.21119504148970392,-0.02172197009666727,-0.5163327611192007,2.7269958885402485,2.3434133744213255,5.5,6.0
6/22/25 11:11 PM ET,"('J.P. Crawford SS • SEA - Added Jose Tena 2B,3B • WAS - Dropped', '/players/playerpage/2066300')",6/23/25,Young Guns,45,"J.P. Crawford SS • SEA - Added Jose Tena 2B,3B • WAS - Dropped",/players/playerpage/2066300,2066300,"[{'Name': 'J.P. Crawford', 'Position': 'SS', 'Team': 'SEA', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jose Tena', 'Position': '2B,3B', 'Team': 'WAS', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,14,J.P. Crawford,Jose Tena,28.0,h,316.0,316.0,76.0,37.0,28.0,6.0,4.0,0.24050632911392406,,,,,,,,,,,-0.3658307747211482,0.9632599159211167,0.05217582538896449,0.4595964169836174,0.20473410131410075,,,,,,1.3139354848866511,2.5,14.0
6/16/25 7:43 AM ET,"('Jorge Polanco 2B,3B • NYM - Added Ryan Walker RP • SF - Dropped', '/players/playerpage/2106657')",6/16/25,Trouble With The Curve,1,"Jorge Polanco 2B,3B • NYM - Added Ryan Walker RP • SF - Dropped",/players/playerpage/2106657,2106657,"[{'Name': 'Jorge Polanco', 'Position': '2B,3B', 'Team': 'NYM', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Ryan Walker', 'Position': 'RP', 'Team': 'SF', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,13,Jorge Polanco,Ryan Walker,28.0,h,290.0,290.0,78.0,40.0,43.0,14.0,4.0,0.2689655172413793,,,,,,,,,,,0.9281369434583693,1.0088230801439957,1.3084363844135405,1.2295409134708246,0.16192799271277228,,,,,,4.636865314199502,8.6,15.0
6/15/25 11:26 PM ET,"('Samuel Basallo C • BAL - Added Jackson Jobe SP • DET - Dropped', '/players/playerpage/26912463')",6/16/25,Ugly Spuds,29,Samuel Basallo C • BAL - Added Jackson Jobe SP • DET - Dropped,/players/playerpage/26912463,26912463,"[{'Name': 'Samuel Basallo', 'Position': 'C', 'Team': 'BAL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jackson Jobe', 'Position': 'SP', 'Team': 'DET', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,13,Samuel Basallo,Jackson Jobe,28.0,h,96.0,96.0,18.0,9.0,15.0,4.0,0.0,0.1875,,,,,,,,,,,-0.8914508374785423,-0.7567474606756693,-0.32040909185911925,-0.3698856731368831,-0.6796360169203528,,,,,,-3.018129080070567,-5.6,15.0
6/15/25 11:26 PM ET,"('Christian Moore 2B • LAA - Added Christopher Morel OF • MIA - Dropped', '/players/playerpage/29426037')",6/16/25,Charmer,36,Christian Moore 2B • LAA - Added Christopher Morel OF • MIA - Dropped,/players/playerpage/29426037,29426037,"[{'Name': 'Christian Moore', 'Position': '2B', 'Team': 'LAA', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Christopher Morel', 'Position': 'OF', 'Team': 'MIA', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,13,Christian Moore,Christopher Morel,28.0,h,141.0,141.0,28.0,18.0,16.0,7.0,2.0,0.19858156028368795,,,,,,,,,,,-1.0698302331324903,-0.24416246495383107,0.16824455102267868,-0.31276329504375067,-0.2588540121037902,,,,,,-1.7173654542111834,-3.2,15.0
6/15/25 11:25 PM ET,"('Jeff McNeil 2B,OF • ATH - Added Will Benson OF • CIN - Dropped', '/players/playerpage/2169895')",6/16/25,9 Grand Kids,30,"Jeff McNeil 2B,OF • ATH - Added Will Benson OF • CIN - Dropped",/players/playerpage/2169895,2169895,"[{'Name': 'Jeff McNeil', 'Position': '2B,OF', 'Team': 'ATH', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Will Benson', 'Position': 'OF', 'Team': 'CIN', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,13,Jeff McNeil,Will Benson,28.0,h,277.0,277.0,68.0,29.0,36.0,6.0,2.0,0.24548736462093862,,,,,,,,,,,-0.11026856819740928,0.38233030759508235,0.005360003395412708,0.8296842668188976,-0.2588540121037902,,,,,,0.8482519975081931,1.6,15.0
6/15/25 11:25 PM ET,"('Abraham Toro 1B,3B • KC - Added Walker Buehler SP,RP • SD - Dropped', '/players/playerpage/2921390')",6/16/25,Mom's Cookin,47,"Abraham Toro 1B,3B • KC - Added Walker Buehler SP,RP • SD - Dropped",/players/playerpage/2921390,2921390,"[{'Name': 'Abraham Toro', 'Position': '1B,3B', 'Team': 'KC', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Walker Buehler', 'Position': 'SP,RP', 'Team': 'SD', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,13,Abraham Toro,Walker Buehler,18.0,h,95.0,95.0,20.0,13.0,10.0,1.0,1.0,0.21052631578947367,,,,,,,,,,,-0.8994454852567134,0.5827251284351691,-0.5644753333356874,0.1772846483125608,-0.11426351856749992,,,,,,-0.818174560412171,-1.9,5.0
6/15/25 11:25 PM ET,"('Randy Rodriguez RP • SF - Added Luis Garcia RP • NYM - Dropped', '/players/playerpage/26861452')",6/16/25,Lil Trumps Wiscompton Wu-Tang,42,Randy Rodriguez RP • SF - Added Luis Garcia RP • NYM - Dropped,/players/playerpage/26861452,26861452,"[{'Name': 'Randy Rodriguez', 'Position': 'RP', 'Team': 'SF', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Luis Garcia', 'Position': 'RP', 'Team': 'NYM', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,13,Randy Rodriguez,Luis Garcia,24.0,p,,,,,,,,,21.34,192.06,0.0,24.0,8.0,3.373945641986879,1.2652296157450797,8.0,19.0,8.0,,,,,,0.31203167219275607,0.03701020434244751,-0.1244256133458002,-0.5068615159412849,1.3686209264166136,1.086375673664732,2.2,11.0
6/15/25 11:25 PM ET,"('Chad Patrick SP,RP • MIL - Added Albert Suarez SP,RP • BAL - Dropped', '/players/playerpage/29084177')",6/16/25,Roid Ragers,44,"Chad Patrick SP,RP • MIL - Added Albert Suarez SP,RP • BAL - Dropped",/players/playerpage/29084177,29084177,"[{'Name': 'Chad Patrick', 'Position': 'SP,RP', 'Team': 'MIL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Albert Suarez', 'Position': 'SP,RP', 'Team': 'BAL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,13,Chad Patrick,Albert Suarez,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
6/15/25 11:25 PM ET,"('Shelby Miller RP • CHC - Added Justin Martinez RP • ARI - Dropped', '/players/playerpage/1739603')",6/16/25,Brewbirds,3,Shelby Miller RP • CHC - Added Justin Martinez RP • ARI - Dropped,/players/playerpage/1739603,1739603,"[{'Name': 'Shelby Miller', 'Position': 'RP', 'Team': 'CHC', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Justin Martinez', 'Position': 'RP', 'Team': 'ARI', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,13,Shelby Miller,Justin Martinez,25.0,p,,,,,,,,,20.33,182.96999999999997,0.0,27.0,5.0,3.0988686669945897,0.8853910477127399,7.0,14.0,4.0,,,,,,0.3779325737295846,0.8601029693946124,-0.09274239449332099,-0.5115780282415887,0.5454889424750742,1.1792040628643614,2.3,12.0
6/15/25 11:25 PM ET,"('Chase Burns SP,RP • CIN - Added Lucas Erceg RP • KC - Dropped', '/players/playerpage/29426031')",6/16/25,Harveys Wallbangers,4,"Chase Burns SP,RP • CIN - Added Lucas Erceg RP • KC - Dropped",/players/playerpage/29426031,29426031,"[{'Name': 'Chase Burns', 'Position': 'SP,RP', 'Team': 'CIN', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Lucas Erceg', 'Position': 'RP', 'Team': 'KC', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,13,Chase Burns,Lucas Erceg,28.0,p,,,,,,,,,39.67,357.03000000000003,2.0,60.0,1.0,4.991177211998991,1.3864381144441642,22.0,41.0,14.0,,,,,,-0.48818354539728953,-0.41429160504058327,0.8482795053384528,0.17234383554649577,-0.41601672532732215,-0.29786853488024634,-0.6,15.0
6/9/25 10:05 PM ET,"('Ronny Mauricio 2B,3B,SS • NYM - Added Ryan Weathers SP • NYY - Dropped', '/players/playerpage/3077713')",6/9/25,Charmer,36,"Ronny Mauricio 2B,3B,SS • NYM - Added Ryan Weathers SP • NYY - Dropped",/players/playerpage/3077713,3077713,"[{'Name': 'Ronny Mauricio', 'Position': '2B,3B,SS', 'Team': 'NYM', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Ryan Weathers', 'Position': 'SP', 'Team': 'NYY', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,12,Ronny Mauricio,Ryan Weathers,28.0,h,160.0,160.0,37.0,19.0,10.0,6.0,4.0,0.23125,,,,,,,,,,,-0.39203586271758195,-0.2426751680209417,-0.04653758926782778,-0.6789711910721898,0.11162050951874286,,,,,,-1.2485993015597985,-2.3,16.0
6/8/25 9:22 PM ET,"('Reed Garrett SP,RP • NYM - Added Jorge Polanco 2B,3B • NYM - Dropped', '/players/playerpage/2739980')",6/9/25,Ugly Spuds,29,"Reed Garrett SP,RP • NYM - Added Jorge Polanco 2B,3B • NYM - Dropped",/players/playerpage/2739980,2739980,"[{'Name': 'Reed Garrett', 'Position': 'SP,RP', 'Team': 'NYM', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jorge Polanco', 'Position': '2B,3B', 'Team': 'NYM', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,12,Reed Garrett,Jorge Polanco,25.0,p,,,,,,,,,26.68,240.12,0.0,32.0,8.0,6.409295352323838,1.3118440779610194,19.0,24.0,11.0,,,,,,-0.9932322335844368,-0.09146628014497168,0.04081135337230922,-0.5082933132213667,1.0988369467268293,-0.4533435268516368,-0.9,13.0
6/8/25 9:22 PM ET,"('Jose Quintana SP • COL - Added Corbin Burnes SP • ARI - Dropped', '/players/playerpage/1913316')",6/9/25,Trouble With The Curve,1,Jose Quintana SP • COL - Added Corbin Burnes SP • ARI - Dropped,/players/playerpage/1913316,1913316,"[{'Name': 'Jose Quintana', 'Position': 'SP', 'Team': 'COL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Corbin Burnes', 'Position': 'SP', 'Team': 'ARI', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,12,Jose Quintana,Corbin Burnes,28.0,p,,,,,,,,,92.66,833.9399999999999,6.0,62.0,0.0,4.4679473343406,1.2950571983595942,46.0,85.0,35.0,,,,,,-0.41227674263362396,-0.1655223989845721,0.807337631654903,1.4351005743421967,-0.6016207419651199,1.0630183224137837,1.9,16.0
6/8/25 9:22 PM ET,"('Addison Barger 3B,OF • TOR - Added Kutter Crawford SP • BOS - Dropped', '/players/playerpage/2932270')",6/9/25,9 Grand Kids,30,"Addison Barger 3B,OF • TOR - Added Kutter Crawford SP • BOS - Dropped",/players/playerpage/2932270,2932270,"[{'Name': 'Addison Barger', 'Position': '3B,OF', 'Team': 'TOR', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Kutter Crawford', 'Position': 'SP', 'Team': 'BOS', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,12,Addison Barger,Kutter Crawford,28.0,h,322.0,322.0,77.0,43.0,56.0,15.0,3.0,0.2391304347826087,,,,,,,,,,,-0.41135943124474605,1.0476892959553084,1.33537801060737,1.7868840616740091,-0.08613801377652185,,,,,,3.6724539232154196,6.7,16.0
6/8/25 9:21 PM ET,"('Jacob Melton OF • TB - Added Ryan Mountcastle 1B • BAL - Dropped', '/players/playerpage/29075704')",6/9/25,Mom's Cookin,47,Jacob Melton OF • TB - Added Ryan Mountcastle 1B • BAL - Dropped,/players/playerpage/29075704,29075704,"[{'Name': 'Jacob Melton', 'Position': 'OF', 'Team': 'TB', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Ryan Mountcastle', 'Position': '1B', 'Team': 'BAL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,12,Jacob Melton,Ryan Mountcastle,14.0,h,26.0,26.0,6.0,3.0,6.0,0.0,3.0,0.23076923076923078,,,,,,,,,,,-0.17792587076684663,-0.29170835933386485,-0.8649226438368552,0.7189597800219194,2.216158451949636,,,,,,1.6005613580339886,4.4,2.0
